"id","nom_amenageur","siren_amenageur","contact_amenageur","nom_operateur","contact_operateur","telephone_operateur","nom_enseigne","id_station_itinerance","id_station_local","nom_station","implantation_station","adresse_station","code_insee_commune","code_dep","nbre_pdc","puissance_nominale","prise_type_ef","prise_type_2","prise_type_combo_ccs","prise_type_chademo","prise_type_autre","gratuit","paiement_acte","paiement_cb","paiement_autre","tarification","condition_acces","horaires","raccordement","date_mise_en_service","cable_t2_attache","consolidated_longitude","consolidated_latitude"
"12859","EV Cars","895163608","m.ange@evcars.fr","Allego","fabien.lepeytre@allego.eu","06 12 46 07 47","Carrefour Energies","FRALLPEVCARSLORNT",,"LORIENT","Parking privé à usage public","Carrefour Lorient, Allee De Kerletu Keryado , Cc K2, 56100 Lorient","56121","56","8","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","AC 36cts/KWh","Accès libre","24/7","Direct","2022-10-19","FALSE","-3.3917970000","47.7626360000"
"12860","Allego","842718512","mathieu.laneelle@allego.eu","Allego","fabien.lepeytre@allego.eu","tel:+33-6-22-53-03-38","Allego - Carrefour Lorient","FRALLPGO999047","FRALLPGO999047","Allego - Carrefour Lorient","Station dédiée à la recharge rapide","All. Du Manoir De Kerletu","56121","56","2","22","True","True","False","False","False","False","True","True","True",,"Accès libre","24/7","Direct","2024-04-30","False","-3.3953005000","47.7657132000"
"12865","EV Cars","895163608","m.ange@evcars.fr","Allego","fabien.lepeytre@allego.eu","06 12 46 07 47","Carrefour Energies","FRALLPEVCARSLORNT",,"LORIENT","Parking privé à usage public","Carrefour Lorient, Allee De Kerletu Keryado , Cc K2, 56100 Lorient","56121","56","8","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","AC 36cts/KWh","Accès libre","24/7","Direct","2022-10-19","FALSE","-3.3917970000","47.7626360000"
"12866","Allego","842718512","mathieu.laneelle@allego.eu","Allego","fabien.lepeytre@allego.eu","tel:+33-6-22-53-03-38","Allego - Carrefour Lorient","FRALLPGO999049","FRALLPGO999049","Allego - Carrefour Lorient","Station dédiée à la recharge rapide","All. Du Manoir De Kerletu","56121","56","2","22","True","True","False","False","False","False","True","True","True",,"Accès libre","24/7","Direct","2024-04-30","False","-3.3953005000","47.7657132000"
"12867","EV Cars","895163608","m.ange@evcars.fr","Allego","fabien.lepeytre@allego.eu","06 12 46 07 47","Carrefour Energies","FRALLPEVCARSLORNT",,"LORIENT","Parking privé à usage public","Carrefour Lorient, Allee De Kerletu Keryado , Cc K2, 56100 Lorient","56121","56","8","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","AC 36cts/KWh","Accès libre","24/7","Direct","2022-10-19","FALSE","-3.3917970000","47.7626360000"
"12868","Allego","842718512","mathieu.laneelle@allego.eu","Allego","fabien.lepeytre@allego.eu","tel:+33-6-22-53-03-38","Allego - Carrefour Lorient","FRALLPGO999049","FRALLPGO999049","Allego - Carrefour Lorient","Station dédiée à la recharge rapide","All. Du Manoir De Kerletu","56121","56","2","22","True","True","False","False","False","False","True","True","True",,"Accès libre","24/7","Direct","2024-04-30","False","-3.3953005000","47.7657132000"
"12897","EV Cars","895163608","m.ange@evcars.fr","Allego","fabien.lepeytre@allego.eu","06 12 46 07 47","Carrefour Energies","FRALLPEVCARSRENNE",,"RENNES ALMA","Parking privé à usage public","Carrefour Rennes Alma, 1 Av. du Canada, 35200 Rennes","35238","35","10","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","AC 36cts/KWh","Accès libre","24/7","Direct","2024-11-19","FALSE","-1.6812700000","48.0830100000"
"12898","Allego","842718512","mathieu.laneelle@allego.eu","Allego","fabien.lepeytre@allego.eu","tel:+33-6-22-53-03-38","Allego - Rennes Alma","FRALLPGO999061","FRALLPGO999061","Allego - Rennes Alma","Station dédiée à la recharge rapide","1 Avenue Du Canada","35238","35","2","22","True","True","False","False","False","False","True","True","True",,"Accès libre","24/7","Direct","2024-11-21","False","-1.6808901000","48.0816512000"
"12899","EV Cars","895163608","m.ange@evcars.fr","Allego","fabien.lepeytre@allego.eu","06 12 46 07 47","Carrefour Energies","FRALLPEVCARSRENNE",,"RENNES ALMA","Parking privé à usage public","Carrefour Rennes Alma, 1 Av. du Canada, 35200 Rennes","35238","35","10","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","AC 36cts/KWh","Accès libre","24/7","Direct","2024-11-19","FALSE","-1.6812700000","48.0830100000"
"12900","Allego","842718512","mathieu.laneelle@allego.eu","Allego","fabien.lepeytre@allego.eu","tel:+33-6-22-53-03-38","Allego - Rennes Alma","FRALLPGO999061","FRALLPGO999061","Allego - Rennes Alma","Station dédiée à la recharge rapide","1 Avenue Du Canada","35238","35","2","22","True","True","False","False","False","False","True","True","True",,"Accès libre","24/7","Direct","2024-11-21","False","-1.6808901000","48.0816512000"
"12901","EV Cars","895163608","m.ange@evcars.fr","Allego","fabien.lepeytre@allego.eu","06 12 46 07 47","Carrefour Energies","FRALLPEVCARSRENNE",,"RENNES ALMA","Parking privé à usage public","Carrefour Rennes Alma, 1 Av. du Canada, 35200 Rennes","35238","35","10","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","AC 36cts/KWh","Accès libre","24/7","Direct","2024-11-19","FALSE","-1.6812700000","48.0830100000"
"12902","Allego","842718512","mathieu.laneelle@allego.eu","Allego","fabien.lepeytre@allego.eu","tel:+33-6-22-53-03-38","Allego - Rennes Alma","FRALLPGO999062","FRALLPGO999062","Allego - Rennes Alma","Station dédiée à la recharge rapide","1 Avenue Du Canada","35238","35","2","22","True","True","False","False","False","False","True","True","True",,"Accès libre","24/7","Direct","2024-11-21","False","-1.6808901000","48.0816512000"
"12903","EV Cars","895163608","m.ange@evcars.fr","Allego","fabien.lepeytre@allego.eu","06 12 46 07 47","Carrefour Energies","FRALLPEVCARSRENNE",,"RENNES ALMA","Parking privé à usage public","Carrefour Rennes Alma, 1 Av. du Canada, 35200 Rennes","35238","35","10","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","AC 36cts/KWh","Accès libre","24/7","Direct","2024-11-19","FALSE","-1.6812700000","48.0830100000"
"12904","Allego","842718512","mathieu.laneelle@allego.eu","Allego","fabien.lepeytre@allego.eu","tel:+33-6-22-53-03-38","Allego - Rennes Alma","FRALLPGO999062","FRALLPGO999062","Allego - Rennes Alma","Station dédiée à la recharge rapide","1 Avenue Du Canada","35238","35","2","22","True","True","False","False","False","False","True","True","True",,"Accès libre","24/7","Direct","2024-11-21","False","-1.6808901000","48.0816512000"
"13007","Allego","842718512","mathieu.laneelle@allego.eu","Allego","fabien.lepeytre@allego.eu","tel:+33-6-22-53-03-38","Allego - Carrefour Brest","FRALLPGO999099","FRALLPGO999099","Allego - Carrefour Brest","Station dédiée à la recharge rapide","126 Boulevard De Plymouth","29019","29","2","22","True","True","False","False","False","False","True","True","True",,"Accès libre","24/7","Direct","2024-12-10","False","-4.5261865000","48.3873685000"
"13008","Allego","842718512","mathieu.laneelle@allego.eu","Allego","fabien.lepeytre@allego.eu","tel:+33-6-22-53-03-38","Allego - Carrefour Brest","FRALLPGO999099","FRALLPGO999099","Allego - Carrefour Brest","Station dédiée à la recharge rapide","126 Boulevard De Plymouth","29019","29","2","22","True","True","False","False","False","False","True","True","True",,"Accès libre","24/7","Direct","2024-12-10","False","-4.5261865000","48.3873685000"
"13165","Atlante","911482628","digital@atlante.energy","Atlante France","support.france@atlante.energy","tel:+33-1-83-75-07-25","Atlante - Plounévez-Moëdec - L'Étape. Bar restaurant","FRATLPZ330FR22ETAP000001",,"Atlante - Plounévez-Moëdec - L'Étape. Bar restaurant","Parking privé à usage public","L'Étape. Bar restaurant, , Plounévez-Moëdec","22228","22","8","150","False","False","True","False","False",,"True",,,,"Accès libre","24/7",,"0000-00-00",,"-3.4493910000","48.5494320000"
"13167","Atlante","911482628","digital@atlante.energy","Atlante France","support.france@atlante.energy","tel:+33-1-83-75-07-25","Atlante - Plounévez-Moëdec - L'Étape. Bar restaurant","FRATLPZ330FR22ETAP000001",,"Atlante - Plounévez-Moëdec - L'Étape. Bar restaurant","Parking privé à usage public","L'Étape. Bar restaurant, , Plounévez-Moëdec","22228","22","8","150","False","False","True","False","False",,"True",,,,"Accès libre","24/7",,"0000-00-00",,"-3.4493910000","48.5494320000"
"13169","Atlante","911482628","digital@atlante.energy","Atlante France","support.france@atlante.energy","tel:+33-1-83-75-07-25","Atlante - Plounévez-Moëdec - L'Étape. Bar restaurant","FRATLPZ330FR22ETAP000001",,"Atlante - Plounévez-Moëdec - L'Étape. Bar restaurant","Parking privé à usage public","L'Étape. Bar restaurant, , Plounévez-Moëdec","22228","22","8","150","False","False","True","False","False",,"True",,,,"Accès libre","24/7",,"0000-00-00",,"-3.4493910000","48.5494320000"
"13171","Atlante","911482628","digital@atlante.energy","Atlante France","support.france@atlante.energy","tel:+33-1-83-75-07-25","Atlante - Plounévez-Moëdec - L'Étape. Bar restaurant","FRATLPZ330FR22ETAP000001",,"Atlante - Plounévez-Moëdec - L'Étape. Bar restaurant","Parking privé à usage public","L'Étape. Bar restaurant, , Plounévez-Moëdec","22228","22","8","150","False","False","True","False","False",,"True",,,,"Accès libre","24/7",,"0000-00-00",,"-3.4493910000","48.5494320000"
"13181","Atlante","911482628","digital@atlante.energy","Atlante France","support.france@atlante.energy","tel:+33-1-83-75-07-25","Atlante - Plounévez-Moëdec - L'Étape. Bar restaurant","FRATLPZ330FR22ETAP000001",,"Atlante - Plounévez-Moëdec - L'Étape. Bar restaurant","Parking privé à usage public","L'Étape. Bar restaurant, , Plounévez-Moëdec","22228","22","8","150","False","False","True","False","False",,"True",,,,"Accès libre","24/7",,"0000-00-00",,"-3.4493910000","48.5494320000"
"13183","Atlante","911482628","digital@atlante.energy","Atlante France","support.france@atlante.energy","tel:+33-1-83-75-07-25","Atlante - Plounévez-Moëdec - L'Étape. Bar restaurant","FRATLPZ330FR22ETAP000001",,"Atlante - Plounévez-Moëdec - L'Étape. Bar restaurant","Parking privé à usage public","L'Étape. Bar restaurant, , Plounévez-Moëdec","22228","22","8","150","False","False","True","False","False",,"True",,,,"Accès libre","24/7",,"0000-00-00",,"-3.4493910000","48.5494320000"
"13219","Atlante","911482628","digital@atlante.energy","Atlante France","support.france@atlante.energy","tel:+33-1-83-75-07-25","Atlante - Plounévez-Moëdec - L'Étape. Bar restaurant","FRATLPZ330FR22ETAP000001",,"Atlante - Plounévez-Moëdec - L'Étape. Bar restaurant","Parking privé à usage public","L'Étape. Bar restaurant, , Plounévez-Moëdec","22228","22","8","150","False","False","True","False","False",,"True",,,,"Accès libre","24/7",,"0000-00-00",,"-3.4493910000","48.5494320000"
"13221","Atlante","911482628","digital@atlante.energy","Atlante France","support.france@atlante.energy","tel:+33-1-83-75-07-25","Atlante - Plounévez-Moëdec - L'Étape. Bar restaurant","FRATLPZ330FR22ETAP000001",,"Atlante - Plounévez-Moëdec - L'Étape. Bar restaurant","Parking privé à usage public","L'Étape. Bar restaurant, , Plounévez-Moëdec","22228","22","8","150","False","False","True","False","False",,"True",,,,"Accès libre","24/7",,"0000-00-00",,"-3.4493910000","48.5494320000"
"13223","Atlante","911482628","digital@atlante.energy","Atlante France","support.france@atlante.energy","tel:+33-1-83-75-07-25","Atlante - Plounévez-Moëdec - L'Étape. Bar restaurant","FRATLPZ330FR22ETAP000001",,"Atlante - Plounévez-Moëdec - L'Étape. Bar restaurant","Parking privé à usage public","L'Étape. Bar restaurant, , Plounévez-Moëdec","22228","22","8","22","False","True","False","False","False",,"True",,,,"Accès libre","24/7",,"0000-00-00",,"-3.4493910000","48.5494320000"
"13295","Atlante","911482628","digital@atlante.energy","Atlante France","support.france@atlante.energy","tel:+33-1-83-75-07-25","Atlante - Saint-Agathon - Au Relais de Bellevue Bar Hôtel Restaurant","FRATLPZ346FRRELAIS000001",,"Atlante - Saint-Agathon - Au Relais de Bellevue Bar Hôtel Restaurant","Parking privé à usage public","Zone Industrielle de Kergre, 13, Saint-Agathon","22272","22","4","150","False","False","True","False","False",,"True",,,,"Accès libre","24/7",,"0000-00-00",,"-3.1104050000","48.5494120000"
"13297","Atlante","911482628","digital@atlante.energy","Atlante France","support.france@atlante.energy","tel:+33-1-83-75-07-25","Atlante - Saint-Agathon - Au Relais de Bellevue Bar Hôtel Restaurant","FRATLPZ346FRRELAIS000001",,"Atlante - Saint-Agathon - Au Relais de Bellevue Bar Hôtel Restaurant","Parking privé à usage public","Zone Industrielle de Kergre, 13, Saint-Agathon","22272","22","4","150","False","False","True","False","False",,"True",,,,"Accès libre","24/7",,"0000-00-00",,"-3.1104050000","48.5494120000"
"13299","Atlante","911482628","digital@atlante.energy","Atlante France","support.france@atlante.energy","tel:+33-1-83-75-07-25","Atlante - Saint-Agathon - Au Relais de Bellevue Bar Hôtel Restaurant","FRATLPZ346FRRELAIS000001",,"Atlante - Saint-Agathon - Au Relais de Bellevue Bar Hôtel Restaurant","Parking privé à usage public","Zone Industrielle de Kergre, 13, Saint-Agathon","22272","22","4","22","False","True","False","False","False",,"True",,,,"Accès libre","24/7",,"0000-00-00",,"-3.1104050000","48.5494120000"
"13301","Atlante","911482628","digital@atlante.energy","Atlante France","support.france@atlante.energy","tel:+33-1-83-75-07-25","Atlante - Saint-Agathon - Au Relais de Bellevue Bar Hôtel Restaurant","FRATLPZ346FRRELAIS000001",,"Atlante - Saint-Agathon - Au Relais de Bellevue Bar Hôtel Restaurant","Parking privé à usage public","Zone Industrielle de Kergre, 13, Saint-Agathon","22272","22","4","150","False","False","True","False","False",,"True",,,,"Accès libre","24/7",,"0000-00-00",,"-3.1104050000","48.5494120000"
"13303","Atlante","911482628","digital@atlante.energy","Atlante France","support.france@atlante.energy","tel:+33-1-83-75-07-25","Atlante - Saint-Agathon - Au Relais de Bellevue Bar Hôtel Restaurant","FRATLPZ346FRRELAIS000001",,"Atlante - Saint-Agathon - Au Relais de Bellevue Bar Hôtel Restaurant","Parking privé à usage public","Zone Industrielle de Kergre, 13, Saint-Agathon","22272","22","4","150","False","False","True","False","False",,"True",,,,"Accès libre","24/7",,"0000-00-00",,"-3.1104050000","48.5494120000"
"13315","Atlante","911482628","digital@atlante.energy","Atlante France","support.france@atlante.energy","tel:+33-1-83-75-07-25","Atlante - Quimper - Golf  du Domaine de l'Orangerie de Lanniron","FRATLPFR00265",,"Atlante - Quimper - Golf  du Domaine de l'Orangerie de Lanniron","Parking privé à usage public","Allée de Lanniron, 90, Quimper","29232","29","6","150","False","False","True","False","False",,"True",,,,"Accès libre","24/7",,"0000-00-00",,"-4.1060070000","47.9793120000"
"13317","Atlante","911482628","digital@atlante.energy","Atlante France","support.france@atlante.energy","tel:+33-1-83-75-07-25","Atlante - Quimper - Golf  du Domaine de l'Orangerie de Lanniron","FRATLPFR00265",,"Atlante - Quimper - Golf  du Domaine de l'Orangerie de Lanniron","Parking privé à usage public","Allée de Lanniron, 90, Quimper","29232","29","6","150","False","False","True","False","False",,"True",,,,"Accès libre","24/7",,"0000-00-00",,"-4.1060070000","47.9793120000"
"13319","Atlante","911482628","digital@atlante.energy","Atlante France","support.france@atlante.energy","tel:+33-1-83-75-07-25","Atlante - Quimper - Golf  du Domaine de l'Orangerie de Lanniron","FRATLPFR00265",,"Atlante - Quimper - Golf  du Domaine de l'Orangerie de Lanniron","Parking privé à usage public","Allée de Lanniron, 90, Quimper","29232","29","6","22","False","True","False","False","False",,"True",,,,"Accès libre","24/7",,"0000-00-00",,"-4.1060070000","47.9793120000"
"13321","Atlante","911482628","digital@atlante.energy","Atlante France","support.france@atlante.energy","tel:+33-1-83-75-07-25","Atlante - Quimper - Golf  du Domaine de l'Orangerie de Lanniron","FRATLPFR00265",,"Atlante - Quimper - Golf  du Domaine de l'Orangerie de Lanniron","Parking privé à usage public","Allée de Lanniron, 90, Quimper","29232","29","6","22","False","True","False","False","False",,"True",,,,"Accès libre","24/7",,"0000-00-00",,"-4.1060070000","47.9793120000"
"13323","Atlante","911482628","digital@atlante.energy","Atlante France","support.france@atlante.energy","tel:+33-1-83-75-07-25","Atlante - Quimper - Golf  du Domaine de l'Orangerie de Lanniron","FRATLPFR00265",,"Atlante - Quimper - Golf  du Domaine de l'Orangerie de Lanniron","Parking privé à usage public","Allée de Lanniron, 90, Quimper","29232","29","6","150","False","False","True","False","False",,"True",,,,"Accès libre","24/7",,"0000-00-00",,"-4.1060070000","47.9793120000"
"13325","Atlante","911482628","digital@atlante.energy","Atlante France","support.france@atlante.energy","tel:+33-1-83-75-07-25","Atlante - Quimper - Golf  du Domaine de l'Orangerie de Lanniron","FRATLPFR00265",,"Atlante - Quimper - Golf  du Domaine de l'Orangerie de Lanniron","Parking privé à usage public","Allée de Lanniron, 90, Quimper","29232","29","6","150","False","False","True","False","False",,"True",,,,"Accès libre","24/7",,"0000-00-00",,"-4.1060070000","47.9793120000"
"13957","Atlante","911482628","digital@atlante.energy","Atlante France","support.france@atlante.energy","tel:+33-1-83-75-07-25","Atlante - Plouigneau - Restaurant - traiteur Le Lywen","FRATLPFR00337",,"Atlante - Plouigneau - Restaurant - traiteur Le Lywen","Parking privé à usage public","impasse des Saules, 175 , Plouigneau","29199","29","6","150","False","False","True","False","False",,"True",,,,"Accès libre","24/7",,"0000-00-00",,"-3.7172420000","48.5738770000"
"13959","Atlante","911482628","digital@atlante.energy","Atlante France","support.france@atlante.energy","tel:+33-1-83-75-07-25","Atlante - Plouigneau - Restaurant - traiteur Le Lywen","FRATLPFR00337",,"Atlante - Plouigneau - Restaurant - traiteur Le Lywen","Parking privé à usage public","impasse des Saules, 175 , Plouigneau","29199","29","6","150","False","False","True","False","False",,"True",,,,"Accès libre","24/7",,"0000-00-00",,"-3.7172420000","48.5738770000"
